sale_id,time_id,product_id,customer_id,salesperson_id,quantity,unit_price,discount,total_amount
34423,864,442,541,40,6,3291.73,0.029,19177.62
34424,160,21,1248,22,8,4333.75,0.153,29365.49
34425,74,141,1327,20,9,1506.99,0.022,13264.53
34426,1019,184,1288,30,2,905.01,0.132,1571.1
34427,774,78,1085,8,10,833.98,0.195,6713.54
34428,713,374,205,28,4,4343.62,0.148,14803.06
34429,609,223,1945,34,3,3081.42,0.057,8717.34
34430,557,124,1810,12,8,2900.11,0.02,22736.86
34431,375,279,1161,17,3,2735.2,0.068,7647.62
34432,391,348,1679,17,10,2448.0,0.123,21468.96
34433,727,494,1615,31,10,1993.44,0.14,17143.58
34434,377,84,830,29,7,3252.89,0.153,19286.38
34435,1078,161,487,5,4,4266.03,0.123,14965.23
34436,762,14,1478,39,4,403.21,0.021,1578.97
34437,773,104,1925,18,7,501.11,0.114,3107.88
34438,1094,462,576,36,3,2289.36,0.168,5714.24
34439,529,354,1439,40,2,3323.16,0.189,5390.17
34440,664,162,194,40,9,2447.77,0.074,20399.72
34441,1044,19,1653,17,9,1147.21,0.05,9808.65
34442,278,232,1889,21,8,1426.09,0.048,10861.1
34443,420,200,259,6,5,585.56,0.046,2793.12
34444,571,137,723,8,10,4674.18,0.004,46554.83
34445,203,217,169,50,9,1553.33,0.071,12987.39
34446,371,201,721,23,8,901.05,0.14,6199.22
34447,37,28,678,45,5,863.98,0.079,3978.63
34448,453,383,314,35,9,277.51,0.176,2058.01
34449,365,173,17,33,7,2916.72,0.142,17517.82
34450,597,356,943,24,6,1725.35,0.137,8933.86
34451,401,96,1590,14,10,3619.53,0.095,32756.75
34452,255,344,1091,13,2,3508.91,0.197,5635.31
34453,846,140,1153,11,5,663.08,0.185,2702.05
34454,145,396,575,22,3,3305.54,0.189,8042.38
34455,284,416,993,38,8,4713.95,0.008,37409.91
34456,946,272,200,44,6,1953.49,0.075,10841.87
34457,148,379,1850,35,8,1269.87,0.175,8381.14
34458,784,133,845,28,3,1238.61,0.007,3689.82
34459,645,106,672,8,1,1250.8,0.144,1070.68
34460,748,366,439,24,4,2987.99,0.083,10959.95
34461,542,124,215,10,9,2900.11,0.162,21872.63
34462,600,387,374,7,10,3035.53,0.01,30051.75
34463,1092,122,1048,24,10,782.44,0.086,7151.5
34464,500,293,1789,39,4,2278.95,0.063,8541.5
34465,1065,464,1681,23,4,2546.12,0.168,8473.49
34466,190,19,831,48,3,1147.21,0.006,3420.98
34467,573,55,1630,28,9,3411.73,0.094,27819.25
34468,536,476,337,18,7,4349.31,0.09,27705.1
34469,419,58,1053,26,2,2179.48,0.033,4215.11
34470,431,255,1218,37,10,4154.54,0.054,39301.95
34471,1053,196,1683,18,5,4834.78,0.146,20644.51
34472,675,356,1186,33,2,1725.35,0.074,3195.35
34473,936,121,1941,18,1,3312.74,0.193,2673.38
34474,229,67,1606,11,2,2701.5,0.03,5240.91
34475,403,364,180,40,8,3695.64,0.145,25278.18
34476,680,284,274,28,8,3992.73,0.039,30696.11
34477,748,190,1600,37,7,4294.38,0.08,27655.81
34478,438,170,1699,10,1,385.47,0.195,310.3
34479,888,24,485,19,7,1857.2,0.129,11323.35
34480,730,154,1457,13,3,4659.46,0.099,12594.52
34481,396,210,1907,10,5,3437.42,0.191,13904.36
34482,1051,46,292,30,5,2552.54,0.091,11601.29
34483,144,459,66,43,1,1466.39,0.165,1224.44
34484,546,322,1361,47,10,2668.4,0.191,21587.36
34485,928,234,720,31,7,476.0,0.094,3018.79
34486,369,105,417,24,6,3643.79,0.003,21797.15
34487,737,250,64,48,2,2287.74,0.086,4181.99
34488,1062,221,320,30,4,4702.41,0.118,16590.1
34489,333,280,1676,21,6,4490.08,0.027,26213.09
34490,648,21,941,45,6,4333.75,0.135,22492.16
34491,926,176,1313,26,6,4495.63,0.067,25166.54
34492,564,4,1278,8,8,4049.06,0.189,26270.3
34493,1047,261,468,21,8,2428.14,0.082,17832.26
34494,1013,319,485,42,9,3006.05,0.025,26378.09
34495,17,300,429,3,3,3908.35,0.168,9755.24
34496,1040,160,564,23,1,1025.95,0.007,1018.77
34497,30,440,627,7,6,588.45,0.084,3234.12
34498,1061,424,764,4,6,4997.87,0.137,25878.97
34499,1001,418,1066,11,6,411.4,0.187,2006.81
34500,936,318,458,13,1,3864.68,0.15,3284.98
34501,431,346,1847,27,5,4740.83,0.004,23609.33
34502,655,12,1096,32,5,3651.36,0.04,17526.53
34503,37,282,89,43,10,2433.35,0.041,23335.83
34504,521,223,1738,28,8,3081.42,0.032,23862.52
34505,382,309,1013,32,8,3033.4,0.172,20093.24
34506,301,95,1512,22,8,1079.04,0.131,7501.49
34507,532,15,645,50,6,4148.73,0.121,21880.4
34508,811,322,1951,33,4,2668.4,0.045,10193.29
34509,978,305,1605,18,10,2373.07,0.131,20621.98
34510,717,350,869,37,3,3562.09,0.057,10077.15
34511,518,264,1500,20,4,1365.86,0.112,4851.53
34512,920,482,1927,4,5,3964.04,0.111,17620.16
34513,177,449,523,20,3,2196.2,0.049,6265.76
34514,985,354,1601,8,3,3323.16,0.109,8882.81
34515,857,30,1966,34,1,1903.48,0.019,1867.31
34516,890,361,1911,5,8,1584.58,0.013,12511.84
34517,65,200,125,14,7,585.56,0.04,3934.96
34518,698,472,189,5,9,4327.65,0.188,31626.47
34519,673,5,678,27,2,3796.45,0.109,6765.27
34520,1058,386,1424,12,9,601.07,0.162,4533.27
34521,1035,384,695,32,4,4057.6,0.109,14461.29
34522,669,166,458,39,10,3189.2,0.137,27522.8
34523,285,449,1804,35,6,2196.2,0.154,11147.91
34524,807,101,1230,3,4,2123.66,0.055,8027.43
34525,146,333,954,45,6,2183.52,0.188,10638.11
34526,673,81,777,24,8,3778.77,0.139,26028.17
34527,492,411,778,9,2,3965.22,0.027,7716.32
34528,937,361,890,46,9,1584.58,0.057,13448.33
34529,758,31,1454,37,4,3443.93,0.152,11681.81
34530,727,379,726,24,5,1269.87,0.151,5390.6
34531,638,299,1119,32,6,1128.87,0.111,6021.39
34532,402,444,1221,10,9,946.04,0.093,7722.52
34533,657,72,1231,3,1,1204.87,0.05,1144.63
34534,824,28,115,29,10,863.98,0.147,7369.75
34535,637,322,1836,23,2,2668.4,0.113,4733.74
34536,249,36,741,2,2,4566.55,0.109,8137.59
34537,263,250,1239,13,8,2287.74,0.044,17496.64
34538,105,277,1180,4,4,3769.84,0.148,12847.61
34539,359,486,1370,46,6,1666.65,0.02,9799.9
34540,265,213,1375,44,6,4744.88,0.01,28184.59
34541,348,69,1650,42,7,1627.54,0.193,9193.97
34542,418,214,1402,34,4,3119.55,0.168,10381.86
34543,715,469,1017,42,5,1421.37,0.055,6715.97
34544,698,415,152,50,6,1527.42,0.193,7395.77
34545,962,93,901,32,10,363.58,0.152,3083.16
34546,496,232,24,14,4,1426.09,0.189,4626.24
34547,639,108,256,46,9,2115.19,0.146,16257.35
34548,539,306,843,32,9,2824.21,0.047,24223.25
34549,449,397,1652,11,4,1206.93,0.042,4624.96
34550,411,142,74,27,9,4645.8,0.097,37756.42
34551,833,26,1319,45,4,4683.91,0.065,17517.82
34552,812,209,790,12,9,2604.4,0.012,23158.32
34553,1040,145,225,8,9,375.57,0.032,3271.97
34554,1062,165,1812,16,10,27.69,0.187,225.12
34555,952,469,1609,45,10,1421.37,0.138,12252.21
34556,878,458,1052,13,10,2496.89,0.15,21223.56
34557,677,206,1171,27,2,587.07,0.057,1107.21
34558,418,143,1608,49,9,56.48,0.107,453.93
34559,469,403,766,23,6,4299.44,0.189,20921.08
34560,362,139,1210,2,6,1201.04,0.013,7112.56
34561,833,36,1230,26,6,4566.55,0.082,25152.56
34562,878,315,1703,6,5,999.67,0.081,4593.48
34563,557,75,1193,43,3,4081.96,0.169,10176.33
34564,993,431,1663,49,3,4845.59,0.093,13184.85
34565,1065,485,74,43,1,2516.43,0.007,2498.81
34566,193,448,25,38,4,663.76,0.078,2447.95
34567,122,102,1958,34,8,4320.55,0.008,34287.88
34568,848,279,156,2,9,2735.2,0.096,22253.59
34569,59,48,1723,11,5,772.68,0.167,3218.21
34570,908,157,1779,4,9,3714.66,0.183,27313.89
34571,794,34,869,8,1,4027.18,0.194,3245.91
34572,766,391,48,45,9,4950.26,0.18,36532.92
34573,952,69,497,43,10,1627.54,0.022,15917.34
34574,826,381,572,1,3,2009.53,0.124,5281.04
34575,503,303,1890,43,5,4197.75,0.089,19120.75
34576,261,29,1633,11,4,1231.61,0.039,4734.31
34577,70,79,629,7,8,4363.44,0.098,31486.58
34578,825,277,1344,27,10,3769.84,0.114,33400.78
34579,27,483,145,28,4,4904.28,0.102,17616.17
34580,794,392,1223,6,5,2847.46,0.156,12016.28
34581,297,100,844,12,1,3298.32,0.023,3222.46
34582,1071,348,247,11,1,2448.0,0.04,2350.08
34583,242,184,897,31,8,905.01,0.086,6617.43
34584,376,37,35,17,1,4383.07,0.183,3580.97
34585,230,237,128,37,10,131.88,0.022,1289.79
34586,822,266,658,14,2,700.49,0.147,1195.04
34587,984,87,1510,16,10,329.49,0.113,2922.58
34588,736,184,873,36,1,905.01,0.157,762.92
34589,970,232,374,14,8,1426.09,0.116,10085.31
34590,1089,126,276,45,8,295.25,0.043,2260.43
34591,390,144,1634,17,1,4992.29,0.101,4488.07
34592,1085,160,1205,4,3,1025.95,0.098,2776.22
34593,630,62,426,46,2,2543.33,0.196,4089.67
34594,706,85,460,12,7,4499.07,0.033,30454.2
34595,637,439,1040,34,3,1579.44,0.181,3880.68
34596,721,422,1779,17,6,4809.94,0.097,26060.25
34597,48,254,1122,22,5,4461.18,0.014,21993.62
34598,830,493,1315,4,10,1699.42,0.002,16960.21
34599,103,114,1805,37,3,839.89,0.026,2454.16
34600,75,462,1624,48,2,2289.36,0.023,4473.41
34601,728,239,784,5,9,4250.19,0.102,34350.04
34602,178,300,42,8,10,3908.35,0.128,34080.81
34603,439,296,1122,7,2,1268.83,0.111,2255.98
34604,611,62,1970,24,7,2543.33,0.173,14723.34
34605,579,285,1192,36,8,833.57,0.003,6648.55
34606,815,407,1129,23,5,2131.44,0.016,10486.68
34607,244,481,945,12,10,1936.53,0.064,18125.92
34608,786,454,439,27,8,78.24,0.032,605.89
34609,952,300,825,47,5,3908.35,0.018,19190.0
34610,293,398,1429,6,7,384.57,0.111,2393.18
34611,248,153,1345,19,9,4087.35,0.191,29760.0
34612,419,431,1358,19,5,4845.59,0.07,22531.99
34613,114,178,168,36,4,522.94,0.145,1788.45
34614,1030,185,1987,23,10,3914.11,0.193,31586.87
34615,988,374,343,16,2,4343.62,0.125,7601.34
34616,983,479,835,19,6,227.8,0.04,1312.13
34617,502,110,1726,26,5,2221.22,0.002,11083.89
34618,275,445,1936,26,4,3116.94,0.059,11732.16
34619,1096,120,1126,18,5,4787.02,0.114,21206.5
34620,496,135,720,3,4,2101.93,0.008,8340.46
34621,881,152,379,48,9,2649.41,0.013,23534.71
34622,170,216,476,35,1,4501.23,0.094,4078.11
34623,413,291,1891,39,10,916.83,0.117,8095.61
34624,321,199,613,40,4,1662.44,0.054,6290.67
34625,263,172,694,9,7,189.78,0.072,1232.81
34626,269,389,68,42,4,1908.09,0.118,6731.74
34627,148,302,1830,30,1,4748.56,0.168,3950.8
34628,794,178,1026,15,3,522.94,0.078,1446.45
34629,338,156,1037,46,5,1329.68,0.171,5511.52
34630,128,227,1575,44,6,3037.24,0.169,15143.68
34631,61,103,1788,8,4,3370.09,0.123,11822.28
34632,223,241,704,24,3,2882.6,0.063,8102.99
34633,302,419,1529,5,10,4448.22,0.119,39188.82
34634,76,49,361,3,2,3962.48,0.088,7227.56
34635,399,307,77,44,9,2330.52,0.168,17450.93
34636,864,221,629,29,3,4702.41,0.096,12752.94
34637,223,196,1257,22,6,4834.78,0.037,27935.36
34638,695,288,537,18,3,2963.54,0.091,8081.57
34639,391,33,663,27,8,1152.95,0.171,7646.36
34640,340,6,1094,16,3,3493.72,0.146,8950.91
34641,1090,238,1934,7,7,4919.84,0.04,33061.32
34642,206,26,1162,31,9,4683.91,0.19,34145.7
34643,200,4,109,26,2,4049.06,0.187,6583.77
34644,667,366,1531,9,8,2987.99,0.022,23378.03
34645,786,407,1752,44,9,2131.44,0.013,18933.58
34646,342,340,224,33,9,2476.59,0.167,18567.0
34647,5,27,1010,33,6,366.3,0.105,1967.03
34648,743,205,1793,12,8,3034.98,0.101,21827.58
34649,283,451,115,34,1,4866.0,0.156,4106.9
34650,299,43,1229,16,3,3737.6,0.06,10540.03
34651,756,145,1799,2,6,375.57,0.002,2248.91
34652,423,32,380,8,6,3426.23,0.091,18686.66
34653,978,261,1943,39,9,2428.14,0.042,20935.42
34654,446,434,1371,46,5,4290.09,0.036,20678.23
34655,893,251,1643,8,2,3341.21,0.187,5432.81
34656,68,38,1441,12,4,1071.01,0.176,3530.05
34657,798,408,879,3,6,1131.8,0.095,6145.67
34658,221,444,1433,42,7,946.04,0.018,6503.08
34659,529,385,143,50,5,435.05,0.059,2046.91
34660,983,21,706,37,1,4333.75,0.066,4047.72
34661,959,1,1259,49,10,3582.94,0.114,31744.85
34662,1013,91,1366,49,10,303.78,0.11,2703.64
34663,1086,496,422,4,4,4298.12,0.017,16900.21
34664,324,381,1803,22,6,2009.53,0.034,11647.24
34665,910,160,1122,50,8,1025.95,0.142,7042.12
34666,530,388,1528,18,10,1136.18,0.017,11168.65
34667,645,467,743,36,1,1705.98,0.136,1473.97
34668,368,495,1890,21,5,4260.31,0.087,19448.32
34669,132,289,178,7,6,145.24,0.187,708.48
34670,644,47,1322,24,7,3781.35,0.074,24510.71
34671,145,210,1657,13,4,3437.42,0.002,13722.18
34672,1083,31,451,19,1,3443.93,0.005,3426.71
34673,922,286,1150,24,9,4598.51,0.15,35178.6
34674,651,230,1978,11,6,2371.2,0.13,12377.66
34675,85,272,1243,4,4,1953.49,0.031,7571.73
34676,455,400,778,20,5,2973.12,0.027,14464.23
34677,684,5,626,20,1,3796.45,0.128,3310.5
34678,318,359,1548,45,3,1540.05,0.03,4481.55
34679,665,34,1315,17,5,4027.18,0.093,18263.26
34680,540,190,630,27,1,4294.38,0.052,4071.07
34681,261,51,1205,37,9,1914.28,0.188,13989.56
34682,653,10,1552,50,5,492.61,0.1,2216.75
34683,900,325,1174,17,6,4249.38,0.01,25241.32
34684,439,316,1792,46,2,3456.17,0.04,6635.85
34685,111,219,1742,31,8,1485.32,0.028,11549.85
34686,777,181,477,33,6,781.22,0.004,4668.57
34687,965,397,1986,42,10,1206.93,0.047,11502.04
34688,214,453,535,25,1,800.31,0.169,665.06
34689,269,19,189,41,9,1147.21,0.063,9674.42
34690,545,256,468,42,9,2235.11,0.136,17380.22
34691,164,339,760,46,8,1901.16,0.065,14220.68
34692,724,271,53,5,2,320.71,0.176,528.53
34693,627,2,241,12,4,2729.26,0.032,10567.69
34694,547,395,547,26,10,3131.32,0.06,29434.41
34695,162,329,1331,16,7,888.92,0.061,5842.87
34696,312,293,653,4,2,2278.95,0.004,4539.67
34697,596,389,1800,7,10,1908.09,0.023,18642.04
34698,1051,200,1090,40,3,585.56,0.005,1747.9
34699,902,272,720,18,8,1953.49,0.087,14268.29
34700,641,492,1593,36,6,2352.76,0.184,11519.11
34701,247,409,1465,25,4,4542.97,0.126,15882.22
34702,987,226,1477,18,8,2155.14,0.023,16844.57
34703,666,121,401,20,8,3312.74,0.178,21784.58
34704,119,461,1628,6,7,4901.42,0.027,33383.57
34705,384,124,876,46,9,2900.11,0.148,22238.04
34706,694,77,1296,46,3,3302.16,0.091,9004.99
34707,707,271,888,25,10,320.71,0.099,2889.6
34708,239,249,259,15,4,2791.45,0.05,10607.51
34709,1042,345,1234,38,4,2783.4,0.035,10743.92
34710,125,220,64,37,5,967.28,0.104,4333.41
34711,141,246,1150,29,8,3894.32,0.053,29503.37
34712,625,236,1022,13,7,4034.75,0.101,25390.68
34713,479,342,663,18,1,1780.58,0.024,1737.85
34714,587,118,1389,32,6,1333.36,0.012,7904.16
34715,184,341,765,12,8,917.38,0.096,6634.49
34716,319,184,619,30,5,905.01,0.09,4117.8
34717,676,349,287,45,6,3456.14,0.006,20612.42
34718,12,96,132,24,2,3619.53,0.199,5798.49
34719,614,221,1601,49,9,4702.41,0.025,41263.65
34720,789,327,1841,14,8,3181.57,0.038,24485.36
34721,302,97,1238,32,7,2885.3,0.062,18944.88
34722,970,481,1300,25,1,1936.53,0.134,1677.03
34723,103,438,1409,46,10,193.12,0.148,1645.38
34724,583,112,435,35,9,4996.42,0.001,44922.81
34725,888,190,113,25,3,4294.38,0.005,12818.72
34726,564,303,670,16,4,4197.75,0.113,14893.62
34727,827,286,1350,32,9,4598.51,0.13,36006.33
34728,772,458,1162,46,2,2496.89,0.14,4294.65
34729,153,425,373,28,8,4108.89,0.146,28071.94
34730,28,472,764,9,5,4327.65,0.089,19712.45
34731,182,236,1697,21,6,4034.75,0.192,19560.47
34732,30,436,280,18,6,1448.21,0.059,8176.59
34733,569,228,1242,19,5,2330.29,0.179,9565.84
34734,392,446,1189,22,9,3130.79,0.108,25133.98
34735,900,435,1597,15,9,2064.11,0.067,17332.33
34736,401,145,1039,18,1,375.57,0.039,360.92
34737,153,113,288,40,8,4845.29,0.033,37483.16
34738,917,115,506,50,10,2411.98,0.041,23130.89
34739,958,354,1991,6,5,3323.16,0.173,13741.27
34740,1018,165,1671,12,9,27.69,0.158,209.83
34741,684,107,1965,39,9,2686.07,0.131,21007.75
34742,813,391,207,1,9,4950.26,0.027,43349.43
34743,997,141,1063,32,7,1506.99,0.003,10517.28
34744,1085,193,1179,19,5,1122.39,0.084,5140.55
34745,550,59,912,39,1,26.19,0.162,21.95
34746,376,121,1875,8,9,3312.74,0.1,26833.19
34747,70,354,434,30,9,3323.16,0.061,28084.03
34748,523,412,1104,33,3,3747.3,0.034,10859.68
34749,288,57,782,37,6,1707.48,0.153,8677.41
34750,522,114,906,31,4,839.89,0.158,2828.75
34751,171,36,1671,24,5,4566.55,0.179,18745.69
34752,866,301,718,4,10,210.89,0.176,1737.73
34753,635,123,563,46,8,1096.33,0.084,8033.91
34754,201,30,504,18,9,1903.48,0.029,16634.51
34755,366,173,849,26,6,2916.72,0.026,17045.31
34756,373,295,1646,39,4,1398.5,0.101,5029.01
34757,477,183,134,18,6,4408.27,0.153,22402.83
34758,276,55,1180,7,8,3411.73,0.061,25628.92
34759,119,358,1769,43,4,3517.25,0.141,12085.27
34760,680,118,866,7,10,1333.36,0.12,11733.57
34761,278,104,282,47,6,501.11,0.162,2519.58
34762,851,413,295,5,6,4606.75,0.063,25899.15
34763,600,340,21,14,9,2476.59,0.046,21264.0
34764,667,483,62,42,1,4904.28,0.087,4477.61
34765,759,472,781,29,6,4327.65,0.139,22356.64
34766,882,24,1902,31,5,1857.2,0.014,9156.0
34767,646,21,957,6,10,4333.75,0.163,36273.49
34768,324,466,110,12,8,3865.65,0.128,26966.77
34769,1090,42,168,46,5,2811.23,0.174,11610.38
34770,949,77,465,47,4,3302.16,0.026,12865.22
34771,374,144,509,16,8,4992.29,0.114,35385.35
34772,984,339,354,49,1,1901.16,0.037,1830.82
34773,1044,408,426,4,3,1131.8,0.187,2760.46
34774,45,329,1755,21,2,888.92,0.154,1504.05
34775,296,466,549,30,4,3865.65,0.136,13359.69
34776,756,77,294,46,8,3302.16,0.179,21688.59
34777,762,174,1333,42,1,2154.64,0.131,1872.38
34778,620,223,1872,16,3,3081.42,0.127,8070.24
34779,988,406,861,30,3,2953.05,0.105,7928.94
34780,817,151,117,3,9,1519.56,0.122,12007.56
34781,222,497,213,34,8,4771.16,0.159,32100.36
34782,877,273,1404,16,3,4730.85,0.199,11368.23
34783,661,247,1771,28,7,887.67,0.006,6176.41
34784,903,193,293,22,6,1122.39,0.028,6545.78
34785,562,114,1987,5,7,839.89,0.169,4885.64
34786,149,325,407,47,2,4249.38,0.006,8447.77
34787,253,257,846,34,9,3720.84,0.057,31578.77
34788,885,98,1726,47,1,3925.25,0.162,3289.36
34789,117,429,701,50,7,915.63,0.152,5435.18
34790,54,105,156,2,8,3643.79,0.095,26381.04
34791,178,140,571,41,8,663.08,0.067,4949.23
34792,171,483,806,17,3,4904.28,0.048,14006.62
34793,566,186,377,49,7,4013.15,0.038,27024.55
34794,343,214,646,28,8,3119.55,0.094,22610.5
34795,903,338,1903,26,7,2853.55,0.146,17058.52
34796,940,277,1668,10,3,3769.84,0.023,11049.4
34797,778,448,508,15,9,663.76,0.067,5573.59
34798,998,423,1664,48,8,2939.74,0.032,22765.35
34799,440,165,771,24,3,27.69,0.103,74.51
34800,533,108,495,1,1,2115.19,0.163,1770.41
34801,1019,98,281,30,5,3925.25,0.141,16858.95
34802,850,370,1092,49,4,2675.33,0.079,9855.92
34803,8,403,755,9,2,4299.44,0.088,7842.18
34804,1009,212,1954,38,5,1827.47,0.191,7392.12
34805,7,17,1964,15,3,2890.99,0.148,7389.37
34806,134,305,283,23,9,2373.07,0.182,17470.54
34807,310,73,1047,10,9,4391.27,0.087,36083.07
34808,780,375,487,24,2,521.91,0.116,922.74
34809,56,500,1537,26,2,3091.12,0.105,5533.1
34810,727,401,618,33,10,172.87,0.176,1424.45
34811,967,246,1089,21,2,3894.32,0.182,6371.11
34812,879,92,884,27,5,4528.05,0.064,21191.27
34813,537,408,887,11,3,1131.8,0.143,2909.86
34814,31,81,317,1,6,3778.77,0.128,19770.52
34815,776,344,898,19,8,3508.91,0.172,23243.02
34816,294,431,205,37,1,4845.59,0.05,4603.31
34817,630,438,1818,26,2,193.12,0.183,315.56
34818,561,389,1481,28,3,1908.09,0.147,4882.8
34819,10,87,1164,32,4,329.49,0.169,1095.22
34820,376,133,1720,4,3,1238.61,0.112,3299.66
34821,705,463,1535,15,5,1924.09,0.188,7811.81
34822,178,226,850,46,2,2155.14,0.078,3974.08
34823,607,140,1273,8,10,663.08,0.025,6465.03
34824,697,403,1205,3,8,4299.44,0.13,29924.1
34825,293,177,890,34,4,3413.51,0.189,11073.43
34826,1036,167,1938,2,10,816.29,0.047,7779.24
34827,958,399,914,7,2,2048.5,0.134,3548.0
34828,490,465,942,3,7,4321.49,0.131,26287.62
34829,323,462,1245,22,10,2289.36,0.004,22802.03
34830,1035,77,959,20,4,3302.16,0.086,12072.7
34831,874,285,242,21,6,833.57,0.09,4551.29
34832,937,238,390,6,7,4919.84,0.106,30788.36
34833,1043,289,153,47,10,145.24,0.098,1310.06
34834,701,385,1284,24,10,435.05,0.13,3784.94
34835,744,319,987,41,2,3006.05,0.12,5290.65
34836,505,270,692,46,2,2717.63,0.008,5391.78
34837,367,392,504,4,2,2847.46,0.108,5079.87
34838,3,113,1747,17,6,4845.29,0.054,27501.87
34839,304,314,1290,11,6,1989.31,0.152,10121.61
34840,765,324,1784,1,5,3241.24,0.057,15282.45
34841,365,407,1417,25,8,2131.44,0.174,14084.56
34842,670,237,457,19,4,131.88,0.179,433.09
34843,329,371,1937,12,2,237.12,0.139,408.32
34844,351,26,1231,42,8,4683.91,0.02,36721.85
34845,293,335,268,2,5,4260.05,0.097,19234.13
34846,1058,459,556,22,10,1466.39,0.177,12068.39
34847,503,107,1986,28,1,2686.07,0.159,2258.98
34848,20,133,1899,18,8,1238.61,0.122,8700.0
34849,411,481,1190,32,4,1936.53,0.029,7521.48
34850,332,150,128,4,6,4170.39,0.041,23996.42
34851,827,406,263,39,8,2953.05,0.05,22443.18
34852,844,22,1884,41,3,1397.09,0.04,4023.62
34853,526,248,638,3,6,2594.61,0.152,13201.38
34854,989,394,994,49,7,505.18,0.03,3430.17
34855,531,152,1722,1,1,2649.41,0.141,2275.84
34856,159,179,1424,46,8,4421.83,0.033,34207.28
34857,687,470,1213,22,7,4189.0,0.164,24514.03
34858,152,217,1577,23,10,1553.33,0.049,14772.17
34859,475,290,1883,14,9,2148.78,0.143,16573.54
34860,145,276,377,42,9,4714.28,0.155,35852.1
34861,693,351,321,43,3,3966.74,0.19,9639.18
34862,324,355,1092,32,2,2371.57,0.188,3851.43
34863,317,389,1095,23,7,1908.09,0.028,12982.64
34864,51,37,327,49,4,4383.07,0.12,15428.41
34865,49,148,418,18,7,4397.56,0.043,29459.25
34866,265,450,1046,39,5,2428.71,0.188,9860.56
34867,571,110,1869,5,9,2221.22,0.098,18031.86
34868,132,204,419,1,3,3934.28,0.027,11484.16
34869,866,63,1073,46,4,4353.89,0.146,14872.89
34870,351,337,1220,12,10,1226.88,0.011,12133.84
34871,630,229,1345,9,4,3381.38,0.16,11361.44
34872,842,227,734,18,3,3037.24,0.077,8410.12
34873,247,395,1459,3,10,3131.32,0.155,26459.65
34874,266,479,1262,33,7,227.8,0.044,1524.44
34875,321,421,1192,27,5,139.07,0.051,659.89
34876,342,419,394,24,9,4448.22,0.042,38352.55
34877,905,155,1537,50,5,4695.26,0.022,22959.82
34878,373,41,313,50,1,706.76,0.169,587.32
34879,551,262,1578,29,5,1380.24,0.067,6438.82
34880,510,10,381,39,9,492.61,0.122,3892.6
34881,518,377,1011,48,1,2398.78,0.014,2365.2
34882,10,149,1571,15,4,1432.09,0.127,5000.86
34883,302,185,1783,1,8,3914.11,0.157,26396.76
34884,334,12,1245,34,3,3651.36,0.11,9749.13
34885,838,434,808,13,8,4290.09,0.063,32158.51
34886,59,436,168,42,7,1448.21,0.081,9316.33
34887,457,480,1148,23,9,2370.15,0.2,17065.08
34888,75,493,1392,25,8,1699.42,0.039,13065.14
34889,1089,193,843,31,6,1122.39,0.139,5798.27
34890,716,10,1652,3,8,492.61,0.166,3286.69
34891,1050,394,304,12,1,505.18,0.093,458.2
34892,162,93,152,17,8,363.58,0.103,2609.05
34893,212,218,1420,8,7,1637.65,0.199,9182.3
34894,688,348,590,24,6,2448.0,0.169,12205.73
34895,971,344,1328,15,3,3508.91,0.085,9631.96
34896,319,320,307,45,8,3983.17,0.027,31005.0
34897,432,427,351,11,4,2357.8,0.015,9289.73
34898,1064,209,1023,23,7,2604.4,0.136,15751.41
34899,496,444,919,10,3,946.04,0.009,2812.58
34900,804,147,1617,31,1,4666.96,0.183,3812.91
34901,977,219,526,30,7,1485.32,0.072,9648.64
34902,1038,388,1856,10,8,1136.18,0.115,8044.15
34903,475,468,412,48,7,1343.19,0.151,7982.58
34904,848,228,843,45,6,2330.29,0.104,12527.64
34905,522,495,1236,11,4,4260.31,0.06,16018.77
34906,902,11,433,24,5,3022.59,0.139,13012.25
34907,938,150,1680,13,8,4170.39,0.188,27090.85
34908,528,432,822,45,8,1746.33,0.167,11637.54
34909,518,197,1655,4,7,1762.22,0.149,10497.54
34910,1080,303,906,26,4,4197.75,0.079,15464.51
34911,630,376,1771,45,10,2874.58,0.077,26532.37
34912,669,95,1490,40,4,1079.04,0.089,3932.02
34913,67,215,1592,9,7,4241.6,0.024,28978.61
34914,90,134,683,24,1,208.31,0.168,173.31
34915,468,227,1368,35,6,3037.24,0.197,14633.42
34916,578,115,1789,37,8,2411.98,0.099,17385.55
34917,210,261,813,17,7,2428.14,0.096,15365.27
34918,1027,413,500,36,5,4606.75,0.011,22780.38
34919,21,142,1059,3,10,4645.8,0.07,43205.94
34920,1043,59,646,11,1,26.19,0.079,24.12
34921,90,401,217,35,10,172.87,0.033,1671.65
34922,271,389,1706,21,2,1908.09,0.15,3243.75
34923,275,478,733,12,10,1175.48,0.188,9544.9
34924,326,491,541,16,2,4850.08,0.017,9535.26
34925,847,277,217,17,6,3769.84,0.086,20673.8
34926,92,317,443,48,3,1221.82,0.123,3214.61
34927,1,245,120,16,3,4464.37,0.091,12174.34
34928,883,299,1450,49,9,1128.87,0.025,9905.83
34929,169,202,706,29,4,200.9,0.081,738.51
34930,1058,281,512,2,5,1104.91,0.136,4773.21
34931,139,425,409,14,1,4108.89,0.154,3476.12
34932,657,109,181,11,5,2318.51,0.087,10584.0
